id,score,happy,sad,angry,relaxed
5m2a8MuuMPfKKYeJnoHdvL,2.25163822044821,0,1,0,0
7IICTQ91Zi7SnacLvxlA3L,2.25946355796017,0,1,0,0
4Q6hOZoviHB2yT9igwLtQc,2.25946355796017,0,1,0,0
714Lw0m2SmCEhKSPw0Dn8J,2.25946355796017,0,1,0,0
30cbWWggQqnXRuZ0Xra5iN,2.25946355796017,0,1,0,0
1l77YWrGUp3qX3NS1rz7lq,2.25946355796017,0,1,0,0
2SsfNnZUM0Xi3xTrkgoV0v,2.25946355796017,0,1,0,0
6GAzoy3TmK1YpP2jtnKPon,2.25946355796017,0,1,0,0
6qLkTJidtiVuNmW7ETJlic,2.25946355796017,0,1,0,0
1yQ2jDB77soMtb7Z5FQkRb,2.25946355796017,0,1,0,0
0nRuVPZx2iA3KWR4xSzryl,2.25946355796017,0,1,0,0
3LKgZUoFX1c4uT1CPDoOhz,2.25946355796017,0,1,0,0
7INsqwNThfLFC9zKK1BYmq,2.25946355796017,0,1,0,0
5giCoaf8Yuk9DsJtdijEGX,2.25946355796017,0,1,0,0
2RwmsAOxtiRezQPmvyejb8,2.25946355796017,0,1,0,0
29CjkGjZnDVdJsfbRoNOGJ,2.25946355796017,0,1,0,0
3p0Y1C5jhaqyKW7d9oskXA,2.25946355796017,0,1,0,0
26ZX2JrAb8AFbr8FFfAsO7,2.25946355796017,0,1,0,0
68biLwi894rMQPeIiSky2t,2.25946355796017,0,1,0,0
0n9DFrzYy1E7iQMjsqomiU,2.25946355796017,0,1,0,0
6P7tTFzn6oNa0GL8w8oazE,2.26743248763144,0,1,0,0
6rcTyXe8W8kjQLyALBRj1v,2.26743248763144,0,1,0,0
1Fid2jjqsHViMX6xNH70hE,2.26743248763144,0,1,0,0
5xZxzF6nbyjuvp3XNOneyK,2.26743248763144,0,1,0,0
0gMR1l2yDd8yWBNK7LueIP,2.26743248763144,0,1,0,0
3Eq3lltRkEEfzgPxr8zCR4,2.26743248763144,0,1,0,0
3hu0J1n9WVCtehnfgXorZV,2.26743248763144,0,1,0,0
6ss8qcfdUyoNlPeXpUFCQA,2.26743248763144,0,1,0,0
1qHaLcG3LOeh6ZB8vii5ZZ,2.26743248763144,0,1,0,0
24nRdDUUIdM2mv1YdwMdu6,2.26743248763144,0,1,0,0
55mvJ5aguCn85QuZ0NVns4,2.26743248763144,0,1,0,0
75KdMdPqZGO3FGNtpByM1p,2.26743248763144,0,1,0,0
7BSMSvK0WxrDeI98bswYa8,2.26743248763144,0,1,0,0
2VLcpwzuZVSZQUCQDQRM8n,2.26743248763144,0,1,0,0
4hrAKlxfblnG7llBEEX7TR,2.26743248763144,0,1,0,0
6XCs4lsYShb5M4Lynj69oV,2.26743248763144,0,1,0,0
2NkbRmygVirMQFCjSkyY7Q,2.26743248763144,0,1,0,0
7xSNmARgtbYjg9KqB4QA8P,2.26743248763144,0,1,0,0
3gPOFPYLgpvQz0ZMwmv7NE,2.27555037785362,0,1,0,0
2cJS4uSqiNCeH4CgOt9LNA,2.27555037785362,0,1,0,0
1kFToCzZBG7clK0axbKVWH,2.27555037785362,0,1,0,0
0GeUyDNaZe5LSvyaYS1boH,2.27555037785362,0,1,0,0
5ZJ9wxMqAhIOekYLmukc2L,2.27555037785362,0,1,0,0
4tAroWdVxOsx5teIaZqEHm,2.27555037785362,0,1,0,0
4SRqDmPxYX0pUb5B5ut2Ri,2.27555037785362,0,1,0,0
5R2rsbwCDXORX2tLfprRmM,2.27555037785362,0,1,0,0
0CXEPVeQDLgDBfvcsQpXq1,2.27555037785362,0,1,0,0
1vxkXq9ifXIGRqntjvdg3G,2.27555037785362,0,1,0,0
1YEwBpbhJ8KCNaQTGAL6mM,2.27555037785362,0,1,0,0
4kDTvLhGF29gFsqceuxBSC,2.27555037785362,0,1,0,0
0BHNSNcbTxQSwxXNnr9oUw,2.27555037785362,0,1,0,0
6ceQetGpRuN8f1W8KV8itX,2.27555037785362,0,1,0,0
3gcT0qbO6Lha9cLpJlZELy,2.27555037785362,0,1,0,0
7pAwFD2HMqGxTnDq8ujxMZ,2.27555037785362,0,1,0,0
5qdKQM9A0IrT1ruJH6192l,2.27555037785362,0,1,0,0
0aIW3ekrhK1eh3BYCh11op,2.27555037785362,0,1,0,0
49rpdsNYJirTTf6p6mMvag,2.27555037785362,0,1,0,0
2M7FVsfSsarRaHXwY3fbzo,2.27555037785362,0,1,0,0
2w0c0Hk2p9JN9bDkWSPxSE,2.27555037785362,0,1,0,0
5Nbe9vDQ1YJdreVIlhZEpP,2.27555037785362,0,1,0,0
4paAidoE8VAemwU4jgCc6l,2.27555037785362,0,1,0,0
789CxjEOtO76BVD1A9yJQH,2.28382290381961,0,1,0,0
3yb2hJ1kKDEhLo3qfw7zlr,2.28382290381961,0,1,0,0
5GT8b1dFaOWFF5twsmSOYx,2.28382290381961,0,1,0,0
4UuVcf9nvpqyPsOk0P9oBH,2.28382290381961,0,1,0,0
2xLWsa7bHQ7OfluSm2ntPM,2.28382290381961,0,1,0,0
7nZBRPj89rgeZ5eBLp2J7P,2.28382290381961,0,1,0,0
4c6D6IkTEpUmACruCkgfpx,2.28382290381961,0,1,0,0
4gFxywaJejXWxo0NjlWzgg,2.28382290381961,0,1,0,0
6wn61Fzx9XMxQmieLpoIhW,2.28382290381961,0,1,0,0
07mcZNHtrTgdzXxmrdrJP9,2.28382290381961,0,1,0,0
0OiXVxQHUFxvYxQew4xyhD,2.28382290381961,0,1,0,0
2v4TT618J9TLe6hmLwUTXj,2.28382290381961,0,1,0,0
57GbKAiWcdtTP0cpTEUpVC,2.28382290381961,0,1,0,0
0832pFK9N12P1B0nuaUb2Z,2.28382290381961,0,1,0,0
4NUt1fcnO9aQAELBgXq3Kr,2.28382290381961,0,1,0,0
7Bc5mkJer2ycAG6p2jJNpp,2.28382290381961,0,1,0,0
0Ohi2pjBS1yak2BSgJRaIs,2.28382290381961,0,1,0,0
2Bo0hh0yoQReC4reJav5DT,2.28382290381961,0,1,0,0
4Nj8e8GZPXuK5adHZZnZlP,2.28382290381961,0,1,0,0
0s3kHupM6ZlQGkHzveZSJq,2.29225607135648,0,1,0,0
6nat4Z7iRKWVk1qngQqI0Q,2.29225607135648,0,1,0,0
7hlhojpax9zg2FNdBLY5ox,2.29225607135648,0,1,0,0
4CYVdkYh1SJpDpNZRpwzCx,2.29225607135648,0,1,0,0
6rzXElsp81yWcDmWf9lBTd,2.29225607135648,0,1,0,0
5zY7ZyOi7Bsgpi2CGvDwBf,2.29225607135648,0,1,0,0
2yRm4iT3ohO5WOay4l2H0q,2.29225607135648,0,1,0,0
4Jtn7b3hgyzSQKj9ZMiht3,2.29225607135648,0,1,0,0
4S6fv0puLCsfYjyBTPDb9k,2.29225607135648,0,1,0,0
3qbqWUDl9j09PeBaQ6CZgr,2.29225607135648,0,1,0,0
2GMVFDUyBScHFjYlajlF0A,2.29225607135648,0,1,0,0
6gDTyTnFxpvQtkgGuNWGbE,2.29225607135648,0,1,0,0
1OFRWZOEgR2P6ErP2SdsYE,2.29225607135648,0,1,0,0
124NFj84ppZ5pAxTuVQYCQ,2.29225607135648,0,1,0,0
0U969xYNlAyfzi8P1TaO7u,2.29225607135648,0,1,0,0
6aommJFM8i3iT4inKuDSXh,2.29225607135648,0,1,0,0
6m1hYbfABsUSL3c7QFRBxB,2.29225607135648,0,1,0,0
38hoUe0bZq5OYdixN0Ozki,2.29225607135648,0,1,0,0
2LNMhZ3YijTO7USmqjgJfG,2.29225607135648,0,1,0,0
28Ct4qwkQXY2W5yyNCLuVI,2.29225607135648,0,1,0,0
1Ob4TsZv8tAYTBouUSIpcb,2.29225607135648,0,1,0,0
3gWu8y0TKCIdy2mpTqVnTl,2.29225607135648,0,1,0,0
5DC7q4EVZt2vEMZFx4IpzG,2.29225607135648,0,1,0,0
6notNqVa0J99HRgsshef7a,2.29225607135648,0,1,0,0
0bsDJFV8d8kiPxD8xsxdzp,2.29225607135648,0,1,0,0
4Y7zwyG1XrwRYXsBqUtQGp,2.29225607135648,0,1,0,0
7rWq6WfZNwilZgRvZUw6CQ,2.29225607135648,0,1,0,0
6pP5RJbBH6eKR8BCYX3MSU,2.29225607135648,0,1,0,0
13P8deLk5rCTPLLR38AJI6,2.29225607135648,0,1,0,0
4BBwTC4qpcMrU6d438Up1x,2.29225607135648,0,1,0,0
60cYr5uuMoxvyuIx45rGEW,2.30085624311839,0,1,0,0
4gUQmfnDAS7wwH0pzOH3Fb,2.30085624311839,0,1,0,0
74cVJfmK18rhWnscIpGXjt,2.30085624311839,0,1,0,0
1buYMDRKWawlr7T7SnsJdu,2.30085624311839,0,1,0,0
3BYyBzKGPOCHeginhe0F77,2.30085624311839,0,1,0,0
4XLu3tTSZiPFVC9mmuR6Zp,2.30085624311839,0,1,0,0
373q2bp4ZvyJ9kFZcpJSMs,2.30085624311839,0,1,0,0
3vVXzKIlFLYERxMaVFukyr,2.30085624311839,0,1,0,0
2TeiKDPE3RdamZG0pp5okI,2.30085624311839,0,1,0,0
4fC5jw1TI59GH1emfN1wtk,2.30085624311839,0,1,0,0
5ZSFTQ70kXT0HeOBKO14lC,2.30085624311839,0,1,0,0
1j3H54xdahpAkNI0q6S89q,2.30085624311839,0,1,0,0
4Tulf6yVo59f2ofSi3YUqW,2.30085624311839,0,1,0,0
2bkyTJ4bAnc8a5ly3dg9DX,2.30085624311839,0,1,0,0
06mv1npEiuJd706bVUDYXD,2.30085624311839,0,1,0,0
6Iocm6VMu6bVNYwiDoyQFW,2.30085624311839,0,1,0,0
2li2YIAG0WR8wlkgyUbmST,2.30085624311839,0,1,0,0
6bseSQN9rkRYFkkL9xaRoj,2.30085624311839,0,1,0,0
7wRR8oEJtrYiNrhF4cpy1b,2.30085624311839,0,1,0,0
1hVQx6bg4uKPljAUkNjpY2,2.30085624311839,0,1,0,0
70yhaHLp9STtzI2Kzba6Tr,2.30085624311839,0,1,0,0
0UkZ0epPTahsPgLXacC5EG,2.30085624311839,0,1,0,0
5aFSzu0b7ccAYjTkbTNTsQ,2.30085624311839,0,1,0,0
2TY8WCR5gdOwsNOJuOeduG,2.30085624311839,0,1,0,0
3nTDO6k4R6i3FpKx0QNgJ5,2.3096301674259,0,1,0,0
3NVnNH7lZW5Jg3fjiheS67,2.3096301674259,0,1,0,0
5nHofSNYy1zxXRwjLhZG0U,2.3096301674259,0,1,0,0
4G4EoG2Dk7kjisJKv9DP5h,2.3096301674259,0,1,0,0
4izhmF4sQgGemZpLC68bC5,2.3096301674259,0,1,0,0
0oCSitNlzsQfuIapF9tXRQ,2.3096301674259,0,1,0,0
3zE7ATRpfliDluoedEUSQr,2.3096301674259,0,1,0,0
0QSt5KmJzRqU1gFJJfQJ0Q,2.3096301674259,0,1,0,0
5sCsByfBo3PGK4IHnNDaHk,2.3096301674259,0,1,0,0
6soW9pvcXoYrnyVmTC9ErH,2.3096301674259,0,1,0,0
0iB2sc8UVkFTArbpDE4C0F,2.3096301674259,0,1,0,0
3w1dGSbR4VwfYvnPELox70,2.3096301674259,0,1,0,0
7MMJa7cjMadOSR6CFWvB1x,2.3096301674259,0,1,0,0
2u0CelO5c81XS7z3dGpHbS,2.3096301674259,0,1,0,0
0c3yfC8zMRJGvmqphczhZb,2.3096301674259,0,1,0,0
66IUwGyMUbK0OH1XFvSrCh,2.3096301674259,0,1,0,0
2xRyZfWe9bnRfH1ZfhYO98,2.3096301674259,0,1,0,0
5qFmtU2b7EvbhFG8NZOffH,2.3096301674259,0,1,0,0
0co132mIFsQP8TlydDqCSG,2.3096301674259,0,1,0,0
6w6BzdSnUfMERnJcCt7vX9,2.3096301674259,0,1,0,0
0xwPzLmBAYro8BUz7MrtAo,2.3096301674259,0,1,0,0
0baNzeUcPQnQSagpe8T0mD,2.3096301674259,0,1,0,0
6Qgva9AMxlkf7MWkLUkdFH,2.3096301674259,0,1,0,0
5sGbsLoDjxSvFNbYuHW1Wv,2.3096301674259,0,1,0,0
2eLxEzMVfiQih0cJIWIowm,2.3096301674259,0,1,0,0
7sHUdN1bgpLjIWFG0CYJqs,2.3096301674259,0,1,0,0
2Tn4XArLhjrZEhBKlAle0j,2.3096301674259,0,1,0,0
39afswHs17v53znQm1gDTY,2.3096301674259,0,1,0,0
4gB7HrYHbJVJ5RFOjxmoq4,2.3096301674259,0,1,0,0
4uPW3W0rQ1rRPX5CvNdH5w,2.3096301674259,0,1,0,0
34i4yxPrHWquuR4kjiivFO,2.3096301674259,0,1,0,0
1mWYAMktr6Ggh9paVLyc69,2.3096301674259,0,1,0,0
4vWeIrIQQrbThS11ogLTmu,2.31858501007882,0,1,0,0
5j78Z4yl0xJ4g3eTkryqen,2.31858501007882,0,1,0,0
0QfmQhr5npxuWQ4zzUDUhB,2.31858501007882,0,1,0,0
7tFgfAKJ7nEf4VquAbHkzZ,2.31858501007882,0,1,0,0
6tFWMs2FJMi4loy4XlR8bz,2.31858501007882,0,1,0,0
1CI6YgwwNq3VfhgxPuEpE6,2.31858501007882,0,1,0,0
1X8YgRhzbdXb1vZNLUTn9g,2.31858501007882,0,1,0,0
2jfTMmb6ojtdbMkBNloVxq,2.31858501007882,0,1,0,0
5e6Mukej16riHefBUXzg9o,2.31858501007882,0,1,0,0
59ljpSFcgtfWJKS3vqG27R,2.31858501007882,0,1,0,0
5SH1T719ICzdSV29y8GtoM,2.31858501007882,0,1,0,0
6ArSQdZWckNt208EzsgUM5,2.31858501007882,0,1,0,0
3XKa4VMFriRm30shwMzdrM,2.31858501007882,0,1,0,0
7Hr1Ignop7cymbE3FbOtXa,2.31858501007882,0,1,0,0
3GSYWQNnSdovwC2H8HpziA,2.31858501007882,0,1,0,0
3PfOr0zcqy2aOqHaMxnzbK,2.31858501007882,0,1,0,0
4u81A6n7C0MonCyMx4lmMy,2.31858501007882,0,1,0,0
490r1lg2turCiWsPAAxVBP,2.31858501007882,0,1,0,0
0ytvsZOerGzUWfHXVT2Sgy,2.31858501007882,0,1,0,0
2c3qwFINQyRGwyqI97UQiA,2.31858501007882,0,1,0,0
5iIixnRBYl3NJDBfzEOKWz,2.31858501007882,0,1,0,0
6ZevjRLgEEXYagcPRE1cxY,2.32772838951869,0,1,0,0
1YMPy7k9Twe3T2hjNUfij5,2.32772838951869,0,1,0,0
4Pj5nvdDibE3sgflD87J2i,2.32772838951869,0,1,0,0
2u6fRGcaBhpI4uNBHpGv0b,2.32772838951869,0,1,0,0
2gUyfCgeUafLMFqKFI6cqX,2.32772838951869,0,1,0,0
0zhzkkSXFj60Y5fzb2j9hU,2.32772838951869,0,1,0,0
1CS7Sd1u5tWkstBhpssyjP,2.32772838951869,0,1,0,0
3kYARoLSAvt86VFZ55BQcq,2.32772838951869,0,1,0,0
1tYOB844iD7HxHvPtwDPNu,2.32772838951869,0,1,0,0
20KoZCmyHM38j0IEv5gtOM,2.32772838951869,0,1,0,0
6GL1MiIvlrAm3hTvHzQJLl,2.32772838951869,0,1,0,0
2PeQP3wjJ0ogwbUr1X6tU1,2.32772838951869,0,1,0,0
1JU9KfQidaLyx80ixZr66t,2.32772838951869,0,1,0,0
04otVkmX1sf1I0QnlIUJNS,2.32772838951869,0,1,0,0
2jyjhRf6DVbMPU5zxagN2h,2.32772838951869,0,1,0,0
2GDWfM3NQoD0UeCwI1qbvh,2.32772838951869,0,1,0,0
6dlw8Uhym4Jhab0a7HFUeD,2.32772838951869,0,1,0,0
19hM5qpD5U5jLmNh4dg77m,2.32772838951869,0,1,0,0
487OPlneJNni3NWC8SYqhW,2.32772838951869,0,1,0,0
2EfuOKbUFQHvv7zlmGL3iM,2.32772838951869,0,1,0,0
3qjf2YP8G2RNFanYZDcZUk,2.32772838951869,0,1,0,0
0UEy0vG9u6kmFMslgkEtvj,2.32772838951869,0,1,0,0
1oBDaufG8Arkz3t52UbiQi,2.32772838951869,0,1,0,0
3M7Ab3IGSb7vNoLWqDbXVF,2.32772838951869,0,1,0,0
37miw1ff4zH0LDuFrBvZ4i,2.32772838951869,0,1,0,0
2GSr8anleCXKLNjjjijoMZ,2.32772838951869,0,1,0,0
239VFYzJLnwfZbh6Fz29wY,2.32772838951869,0,1,0,0
0hPJnLTGMk9Wzl5tWDNBmB,2.32772838951869,0,1,0,0
7iBSkXB0pTvZasOLf0Qxk9,2.32772838951869,0,1,0,0
0radB77nHaNbfMRcBNmyD0,2.32772838951869,0,1,0,0
5rZXBHUU2qz7huEckTwpqo,2.32772838951869,0,1,0,0
4aBi3ZJdrtLYKiMCKVvvht,2.32772838951869,0,1,0,0
7IHOIqZUUInxjVkko181PB,2.32772838951869,0,1,0,0
6usQ5BOBsRY5Dc49kwXsTw,2.32772838951869,0,1,0,0
2mDAAURYFQ0kWXPIA4RlRv,2.32772838951869,0,1,0,0
3f2b204xj4jZdoHjo9wj0W,2.33706841577284,0,1,0,0
09TaitRRTpff4RptRt1JLH,2.33706841577284,0,1,0,0
0WZFN4E8HrmGUU0EMyKQ8c,2.33706841577284,0,1,0,0
5INKIG4QNuD4xq7qZcfPzp,2.33706841577284,0,1,0,0
0sXvjZV7p4uvyPN4uQo3FH,2.33706841577284,0,1,0,0
360Wr96ywrCQq4kTAJ8Pq6,2.33706841577284,0,1,0,0
2ug4O8QAEdoBjUtoXixLM9,2.33706841577284,0,1,0,0
4wTMBYRE6xVTIUQ6fEudsJ,2.33706841577284,0,1,0,0
34MqDD3411uJQvXsqpZv3D,2.33706841577284,0,1,0,0
6hLo7rzrpGMLwBWtsi2rU6,2.33706841577284,0,1,0,0
2mb6YdoavL6db22p7XKJQZ,2.33706841577284,0,1,0,0
0NjW4SKY3gbfl2orl1p8hr,2.33706841577284,0,1,0,0
3V8hgbSYmPCCmjY9ROQOVz,2.33706841577284,0,1,0,0
6WEPEIjee7KQYm3PlCc5F2,2.33706841577284,0,1,0,0
0ZPCxNK4DIrF8KqrN3DxfA,2.33706841577284,0,1,0,0
57evRskKe47TvzG96SLLTM,2.33706841577284,0,1,0,0
79Ho3Dq9Go7gS30tMJROzT,2.33706841577284,0,1,0,0
1fmPvEu7fVUL8Png48XMGj,2.33706841577284,0,1,0,0
3KVOuPRavcPzqbKd6yJig7,2.33706841577284,0,1,0,0
3DrjZArsPsoqbLzUZZV1Id,2.33706841577284,0,1,0,0
2RWs4c3ZJ74WwXlVC3QCQN,2.33706841577284,0,1,0,0
4uVslVnCNW0wkBxUmtqeVn,2.33706841577284,0,1,0,0
4e976XuKarIfZAa9RIaaZG,2.33706841577284,0,1,0,0
1iDCbHDvOGDVHhtL1wCpum,2.33706841577284,0,1,0,0
7FlQvDadSswUkMUIqe6jEI,2.33706841577284,0,1,0,0
0eOrZh0eXsw99k8gFJUpq5,2.33706841577284,0,1,0,0
4JHCLFKkuvNMb67DYuAjUU,2.33706841577284,0,1,0,0
7svpAkwc6xaSxlbZ7V7JiS,2.33706841577284,0,1,0,0
7tTRP2vA00uScZ4SjB3ZQZ,2.33706841577284,0,1,0,0
5cGpjfgAvidLy6znwkCxkP,2.33706841577284,0,1,0,0
0L6UCE1Y0KX3MF2AtxlntI,2.33706841577284,0,1,0,0
4sYbBt781iAS2S76IeMwIG,2.34661373367907,0,1,0,0
19m3E0nMZobyA93AxMXC32,2.34661373367907,0,1,0,0
5SzhkC3NGjcIq6Brs8pSj1,2.34661373367907,0,1,0,0
1BSAmxkrz2H8v5kpTfAT6v,2.34661373367907,0,1,0,0
0nKpHGrnuejevp6openGaF,2.34661373367907,0,1,0,0
0zTSmiDzVkIPUPjsHcUWpe,2.34661373367907,0,1,0,0
1JOXtsCnIVcDkVi9SxMIso,2.34661373367907,0,1,0,0
3Lp3nA3GZ9kgLg3yoqJ4NX,2.34661373367907,0,1,0,0
2wf9bp4MkChojtljddWpbO,2.34661373367907,0,1,0,0
48AnfHcY01HOX0lHngb8ir,2.34661373367907,0,1,0,0
567t9YdgQ12cPNJma02EPT,2.34661373367907,0,1,0,0
68EOi4YryBSmfSgPJmA7Wn,2.34661373367907,0,1,0,0
7p7lNE4QGhtR3p4DokE0qP,2.34661373367907,0,1,0,0
79MSEdtXuudhGhC5AtG07g,2.34661373367907,0,1,0,0
3CqMuOh8kuc4hrHZrvuDBc,2.34661373367907,0,1,0,0
53cv8cTo1YQizuC1egNuBE,2.34661373367907,0,1,0,0
1qjl8UJtWTHrk4SFpwftSN,2.34661373367907,0,1,0,0
5lMCxryAAUgpwRSNtWU5Eh,2.34661373367907,0,1,0,0
6Hn9Uc1mMNfqChXU3txNke,2.34661373367907,0,1,0,0
6kIh5c8x8vzOe6OKW1X59U,2.34661373367907,0,1,0,0
58Mmq9tDlN7jiUqmvugggD,2.34661373367907,0,1,0,0
608R6FvRtAqf2dvgKMzebP,2.34661373367907,0,1,0,0
4AFwnrH5atiJoAd5xS5QtR,2.34661373367907,0,1,0,0
7iXRsjttPa62GpOcqsx1aE,2.34661373367907,0,1,0,0
5203pcq3cNteJuOVhIEnt6,2.34661373367907,0,1,0,0
2beozoXN4fRxFHLpiVBrNv,2.34661373367907,0,1,0,0
2amzBJRBPOGszBem4FedfE,2.34661373367907,0,1,0,0
5auMzVHFr5Zfw6IbKarZ56,2.34661373367907,0,1,0,0
6CFPFnS9EcLs2I0nWqtWci,2.34661373367907,0,1,0,0
2fPb58e6f8KxejYDCaARwS,2.34661373367907,0,1,0,0
4qjDMhpqlSQABkLD9lmAxi,2.34661373367907,0,1,0,0
4JKDi7xPPKkNAeG8XwBy6h,2.34661373367907,0,1,0,0
3iHqUSg0LBRxAF5CzjBK9y,2.35637357096823,0,1,0,0
3hZYJIRDVCq6Cg9d01B12j,2.35637357096823,0,1,0,0
2wEkixx4SuvDuLMKJTDUot,2.35637357096823,0,1,0,0
428lSKYV9R5f5d4XGOeniY,2.35637357096823,0,1,0,0
1Faq8G2y56A8fRv7HsLq25,2.35637357096823,0,1,0,0
6mIC0zmQTsvOMfZ1YqQwLU,2.35637357096823,0,1,0,0
4bk6v5SBxNoVsbOvdOvUAJ,2.35637357096823,0,1,0,0
7rGAgM8W1ftKjpmSqNlykk,2.35637357096823,0,1,0,0
61ewCnrCtMcEeO0QnLfa3Y,2.35637357096823,0,1,0,0
4XOlo2K3XX1ICy1KfEiWyO,2.35637357096823,0,1,0,0
2h07R7EVFQX4jcLCaIPeMi,2.35637357096823,0,1,0,0
7h8zTdfQ1jcz9hOLu0Og2t,2.35637357096823,0,1,0,0
3iq9nhbI8fcnNamxMft1uv,2.35637357096823,0,1,0,0
6W5RmgWh46p9RQ4LDezHKE,2.35637357096823,0,1,0,0
10fHq85ktXp1K8mO45bugT,2.35637357096823,0,1,0,0
3BxzQaXrfoWo1lYLZjJqyD,2.35637357096823,0,1,0,0
1mXm2AW3KDi0922S31RBQz,2.35637357096823,0,1,0,0
3W0Fvft7V7MtSftTrC8MSQ,2.35637357096823,0,1,0,0
7AZyggRo3QctlHfOorHkzt,2.35637357096823,0,1,0,0
0VYCUWNFIYLIOQqu3bFzs0,2.35637357096823,0,1,0,0
2Gyc6e2cLxA5hoX1NOvYnU,2.35637357096823,0,1,0,0
7uJH0YdSZL6psjxI6Xy08b,2.35637357096823,0,1,0,0
7DFal8r278aSAE4ZpC7vBD,2.35637357096823,0,1,0,0
3Bw0KL26dbUaoRKPaowQal,2.35637357096823,0,1,0,0
1vAp1A2GSzqkMmhsrTaeBV,2.35637357096823,0,1,0,0
3DK6m7It6Pw857FcQftMds,2.35637357096823,0,1,0,0
30Zcjs7pgEkmJA1lEbGSWT,2.35637357096823,0,1,0,0
5HyIbup39qXuSKqllUSOHv,2.35637357096823,0,1,0,0
2zbq8QdgWACnYdKTu2xIE4,2.35637357096823,0,1,0,0
5omYVLodGmaxnhua99xIE8,2.35637357096823,0,1,0,0
2BPXILn0MqOe5WroVXlvN1,2.35637357096823,0,1,0,0
6J0xeqjdpsUH0W1YBCmD1L,2.35637357096823,0,1,0,0
6r4BCh7znuoqv6Zh7q0HAN,2.35637357096823,0,1,0,0
4j6NHI29siW8h4D2K0XVhH,2.35637357096823,0,1,0,0
3JIqogHHQIQW1uJ5Yivb88,2.35637357096823,0,1,0,0
42wmRq3kfUUuyszlkWQbPS,2.35637357096823,0,1,0,0
5wUUWVRvrciJqFitZF8R0P,2.35637357096823,0,1,0,0
5F2AuFzEiuAQD0JVNjVJQz,2.35637357096823,0,1,0,0
7pJgjBf82BrUQ3z7HdQvW1,2.35637357096823,0,1,0,0
0J8oh5MAMyUPRIgflnjwmB,2.36635779187483,0,1,0,0
0IwayCdCSQmnwGIWjwVpfM,2.36635779187483,0,1,0,0
6rfRwqIMFFCDpuvYGvgtpD,2.36635779187483,0,1,0,0
1mVKWLlNKn7lgasPVhxQjD,2.36635779187483,0,1,0,0
0INehbMZOFPnaPBAjK97i3,2.36635779187483,0,1,0,0
2D4BSm5Z8Hq5zYbSgJwEOh,2.36635779187483,0,1,0,0
7HNJNqsBZ7qc6UmYEq8bie,2.36635779187483,0,1,0,0
3FvV3j98xtcylQF1drDc9j,2.36635779187483,0,1,0,0
1yf97yL1ll8FYXC27c9VTw,2.36635779187483,0,1,0,0
7I6DceMT3utDOHjcYCbrr4,2.36635779187483,0,1,0,0
6xZ0jvwRthL9Np4W4v54WM,2.36635779187483,0,1,0,0
3zjjzKg16tczCMwckGKGuH,2.36635779187483,0,1,0,0
0cgRDeRDPNrfRifO8WHit8,2.36635779187483,0,1,0,0
4Fv6wNYUixnYkj3Dgfrls8,2.36635779187483,0,1,0,0
2COBMrpsGXEagCGkjp2Siz,2.36635779187483,0,1,0,0
1Dy3UTkDu5vO1cPgiFYdSE,2.36635779187483,0,1,0,0
6IpvkngH89cA3hhPC84Leg,2.36635779187483,0,1,0,0
3cjF2OFRmip8spwZYQRKxP,2.36635779187483,0,1,0,0
7cc6o0TiaDVvMAwZt5STd5,2.36635779187483,0,1,0,0
4RwkD60oxDXokzAluwPc8B,2.36635779187483,0,1,0,0
53fMilutqxWd5QOhHweInL,2.36635779187483,0,1,0,0
7LZgdL0MxiElfaKZbuuE4l,2.36635779187483,0,1,0,0
0bJfgUyjfPJYqRgUxb12Eh,2.36635779187483,0,1,0,0
1NarGDteHRuDA9OfGyQ2MG,2.36635779187483,0,1,0,0
3dBveK0fmnxbiXXgAX6lau,2.36635779187483,0,1,0,0
22pBf2FVR5WYMcZ1ROSINP,2.36635779187483,0,1,0,0
47UDiZQHAkVtMNhx6EjyOn,2.36635779187483,0,1,0,0
1ezFtClxTMcS2AotqjTZX5,2.37657695705651,0,1,0,0
5HjBpej4uHPAX8sMeUFJms,2.37657695705651,0,1,0,0
2C9KY6pNn5jJF6gCkSywPF,2.37657695705651,0,1,0,0
6aDyiU2cVrqh33UEnEo3WA,2.37657695705651,0,1,0,0
4v7DCN09hgXkKazefkznDQ,2.37657695705651,0,1,0,0
0gWa0Y7I6Y78QWjuudv58R,2.37657695705651,0,1,0,0
3grLWp1ZsXJhpTc6PFS9s2,2.37657695705651,0,1,0,0
3etxMncvnemdyJlDVBuIat,2.37657695705651,0,1,0,0
4skuEIloXWuxxgekKupkEH,2.37657695705651,0,1,0,0
1vlzSY7AttAiAvSEe1JbVs,2.37657695705651,0,1,0,0
7x8Dw98A4b0FOcPdPdax0b,2.37657695705651,0,1,0,0
5SIe3gy33G2i0oMexandjR,2.37657695705651,0,1,0,0
4aY0tZIaboefmkBEsjAovI,2.37657695705651,0,1,0,0
18UsAG7SfOQ5sxJEdjAMH0,2.37657695705651,0,1,0,0
5uq3x8Pg8HAj8qNwPFOzfl,2.37657695705651,0,1,0,0
19PQiz39ieYxQ3rFb1JGPq,2.37657695705651,0,1,0,0
4DNzemGNnckcJSr8DVk8Uj,2.37657695705651,0,1,0,0
0nNTCEOzFlBTlDCx5IfLWP,2.37657695705651,0,1,0,0
